solute,dG_expt,es_mobley,cav_mobley,disp_mobley,np_mobley,es_SLIC,np_SLIC,SASA,SESV,VdWA,VdWV,tot_area,matched_area,Br1,Br2,Br3,C1,C10,C11,C12,C13,C14,C15,C16,C2,C3,C4,C5,C6,C7,C8,C9,Cl1,Cl2,Cl3,Cl4,Cl5,F1,F2,F3,F4,F5,F6,H1,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H2,H20,H21,H22,H3,H4,H5,H6,H7,H8,H9,I1,I2,N1,N2,O1,O2,O3,O4,O5,O6,P1,S1,S2,Br1_type,Br2_type,Br3_type,C1_type,C10_type,C11_type,C12_type,C13_type,C14_type,C15_type,C16_type,C2_type,C3_type,C4_type,C5_type,C6_type,C7_type,C8_type,C9_type,Cl1_type,Cl2_type,Cl3_type,Cl4_type,Cl5_type,F1_type,F2_type,F3_type,F4_type,F5_type,F6_type,H1_type,H10_type,H11_type,H12_type,H13_type,H14_type,H15_type,H16_type,H17_type,H18_type,H19_type,H2_type,H20_type,H21_type,H22_type,H3_type,H4_type,H5_type,H6_type,H7_type,H8_type,H9_type,I1_type,I2_type,N1_type,N2_type,O1_type,O2_type,O3_type,O4_type,O5_type,O6_type,P1_type,S1_type,S2_type,n_amine,n_amide,n_nitro,n_other,o_carbonyl,o_ester,o_nitro,o_hydroxyl,fluorine,h_hydroxyl,h_amine,h_other,num_acceptor,num_donor
11_dichloroethane,-0.84,-1.64,11.81,-10,1.81,-2.12,2.24,239.2,84.6,109.3,78.2,114.701,95.426,0,0,0,0.373,0,0,0,0,0,0,0,0.087,0,0,0,0,0,0,0,0.632,0.632,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0,0.35,0.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,cl,cl,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11_dichloroethene,0.25,-0.85,11.71,-9.62,2.09,-1.16,2.22,229.3,76.1,100.9,71.4,111.316,91.82,0,0,0,0.478,0,0,0,0,0,0,0,0.069,0,0,0,0,0,0,0,0.672,0.672,0,0,0,0,0,0,0,0,0,0.321,0,0,0,0,0,0,0,0,0,0,0.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,cl,cl,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11_diethoxyethane,-3.28,-4.57,19.23,-16.84,2.39,-5.32,2.53,367.3,159.1,192.7,143.1,176.857,147.722,0,0,0,0.445,0,0,0,0,0,0,0,0.454,0.38,0.181,0.2,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.141,0.286,0.2,0.273,0.093,0,0,0,0,0,0.372,0,0,0,0.345,0.365,0.308,0.335,0.278,0.238,0.357,0,0,0,0,0.097,0.121,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
11_difluoroethane,-0.11,-2.41,9.95,-7.35,2.6,-2.91,2.19,213.3,67.5,91.5,62.7,90.843,86.766,0,0,0,0.385,0,0,0,0,0,0,0,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0.487,0.487,0,0,0,0,0.295,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.28,0.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,f,f,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
111_trichloroethane,-0.19,-1.13,14.1,-12.22,1.88,-1.37,2.29,259.6,101.3,125.2,93.2,131.209,100.597,0,0,0,0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.604,0.604,0,0,0,0,0,0,0,0,0.297,0,0,0,0,0,0,0,0,0,0,0.288,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,cl,cl,cl,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111_trifluoro_222_trimethoxyethane,-0.8,-4.57,18.18,-15.87,2.31,-5.64,2.46,334,157,178.1,144,172.356,135.697,0,0,0,0.404,0,0,0,0,0,0,0,0.432,0.428,0,0.005,0,0,0,0,0,0,0,0,0,0.356,0.401,0.479,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0.201,0.465,0.277,0.197,0.465,0.107,0.234,0,0,0,0,0.056,0.091,0.085,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,f,f,f,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0
111_trifluoropropan_2_ol,-4.16,-6.05,13.7,-11.21,2.49,-9.7,2.29,258.5,101.6,125,93.3,123.441,96.313,0,0,0,0.396,0,0,0,0,0,0,0,0.074,0.019,0,0,0,0,0,0,0,0,0,0,0,0.487,0.45,0.522,0,0,0,0.282,0,0,0,0,0,0,0,0,0,0,0.331,0,0,0,0.277,0.309,0.313,0,0,0,0,0,0,0,0,0.337,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,f,f,f,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,4,1
111_trimethoxyethane,-4.42,-5.55,16.36,-14.7,1.66,-6.4,2.42,318.6,141.5,166,129.1,158.266,129.389,0,0,0,0.3,0,0,0,0,0,0,0,0.415,0.407,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0.435,0.247,0.191,0,0,0,0,0,0,0,0.314,0,0,0,0.192,0.415,0.182,0.247,0.405,0.194,0.181,0,0,0,0,0.142,0.056,0.106,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
1112_tetrachloroethane,-1.28,-1.43,15.17,-13.63,1.54,-1.87,2.33,276.9,114,137.8,104.7,148.019,107.665,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679,0.573,0.631,0.575,0,0,0,0,0,0,0,0.247,0,0,0,0,0,0,0,0,0,0,0.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,cl,cl,cl,cl,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112_trichloro_122_trifluoroethane,1.77,-0.32,14.53,-12.68,1.85,-0.57,2.33,279.2,118.7,140.4,109.6,147.842,108.928,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635,0.6,0.603,0,0,0.453,0.456,0.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,cl,cl,cl,0,0,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
112_trichloroethane,-1.99,-2.01,13.47,-11.96,1.51,-3.49,2.28,256.4,97.3,160.6,111.2,131.755,103.522,0,0,0,0.207,0,0,0,0,0,0,0,0.083,0,0,0,0,0,0,0,0.631,0.615,0.615,0,0,0,0,0,0,0,0,0.311,0,0,0,0,0,0,0,0,0,0,0.313,0,0,0,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,cl,cl,cl,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122_tetrachloroethane,-2.47,-1.88,15.2,-13.73,1.47,-2.89,2.33,276.1,112.2,175,125,148.454,108.897,0,0,0,0.057,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.6,0.654,0.6,0.654,0,0,0,0,0,0,0,0.254,0,0,0,0,0,0,0,0,0,0,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,cl,cl,cl,cl,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_diacetoxyethane,-6.34,-9.93,19.29,-17.68,1.61,-12.89,2.55,377,157.8,194.7,143.8,187.883,146.002,0,0,0,0.142,0,0,0,0,0,0,0,0.142,0.49,0.462,0.187,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,0.147,0,0,0,0,0,0,0,0,0,0.338,0,0,0,0.305,0.368,0.373,0.322,0.279,0.223,0.286,0,0,0,0,0.485,0.485,0.078,0.078,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,o-sp2,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0
12_dibromoethane,-2.33,-1.6,14.05,-12.26,1.79,-1.91,2.27,249.9,89.3,115.3,82.4,127.006,103.178,0.767,0.767,0,0.165,0,0,0,0,0,0,0,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,0.22,0.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,br,br,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_dichlorobenzene,-1.36,-1.96,16.08,-14.76,1.32,-2.46,2.38,298.9,125.4,148.7,117.5,155.387,136.711,0,0,0,0.332,0,0,0,0,0,0,0,0.332,0.269,0.269,0.082,0.082,0,0,0,0.56,0.561,0,0,0,0,0,0,0,0,0,0.381,0,0,0,0,0,0,0,0,0,0,0.358,0,0,0,0.29,0.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,cl,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_dichloroethane,-1.79,-2.15,11.94,-10.31,1.63,-3.15,2.24,236.5,82.3,107.2,75.9,114.663,97.843,0,0,0,0.226,0,0,0,0,0,0,0,0.226,0,0,0,0,0,0,0,0.627,0.627,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0.335,0.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,cl,cl,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_dichloropropane,-1.27,-2.13,13.92,-11.99,1.93,-2.97,2.3,265.7,105.6,130,96.3,130.788,106.713,0,0,0,0.368,0,0,0,0,0,0,0,0.192,0.081,0,0,0,0,0,0,0.605,0.592,0,0,0,0,0,0,0,0,0,0.174,0,0,0,0,0,0,0,0,0,0,0.362,0,0,0,0.272,0.293,0.29,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,0,0,0,0,0,0,cl,cl,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_diethoxyethane,-3.54,-5.47,19.02,-16.63,2.39,-6.11,2.55,373.8,155.1,192.5,140.7,180.051,151.2,0,0,0,0.449,0,0,0,0,0,0,0,0.449,0.214,0.216,0.199,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0.212,0.254,0.207,0.3,0.191,0,0,0,0,0,0.373,0,0,0,0.362,0.344,0.333,0.36,0.264,0.267,0.283,0,0,0,0,0.088,0.088,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
12_dimethoxyethane,-4.84,-5.29,14.73,-12.8,1.93,-7.06,2.37,293.2,109.4,140.6,99.8,138.952,116.062,0,0,0,0.471,0,0,0,0,0,0,0,0.442,0.186,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,0.207,0,0,0,0,0,0,0,0,0,0.273,0,0,0,0.346,0.227,0.417,0.351,0.265,0.19,0.297,0,0,0,0,0.144,0.145,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3,o-sp3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
12_ethanediol,-9.3,-8.71,10.36,-9.27,1.09,-14.9,2.18,211.2,65.4,89.9,60.1,96.221,77.705,0,0,0,0.279,0,0,0,0,0,0,0,0.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0,0.389,0.279,0.293,0.258,0,0,0,0,0,0,0,0.364,0.405,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,o-sp3-h,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2
123_trichlorobenzene,-1.24,-1.67,17.6,-16.31,1.29,-2.07,2.42,317.5,139.6,162.5,130.7,171.998,140.947,0,0,0,0.355,0,0,0,0,0,0,0,0.289,0.288,0.088,0.088,0.088,0,0,0,0.599,0.598,0.511,0,0,0,0,0,0,0,0,0.406,0,0,0,0,0,0,0,0,0,0,0.301,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,cl,cl,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123_trimethylbenzene,-1.21,-2.79,17.78,-15.64,2.14,-2.59,2.47,339.3,159.6,180.6,147.6,168.769,150.179,0,0,0,0.328,0,0,0,0,0,0,0,0.255,0.255,0.084,0.085,0.085,0.349,0.338,0.299,0,0,0,0,0,0,0,0,0,0,0,0.375,0.279,0.181,0.188,0,0,0,0,0,0,0,0.238,0,0,0,0.225,0.334,0.229,0.231,0.333,0.206,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1234_tetrachlorobenzene,-1.34,-1.25,18.76,-17.83,0.93,-1.54,2.46,336.1,153.8,176.2,144,188.56,144.492,0,0,0,0.308,0,0,0,0,0,0,0,0.308,0.094,0.094,0.094,0.094,0,0,0,0.639,0.639,0.543,0.543,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,cl,cl,cl,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235_tetrachlorobenzene,-1.62,-0.92,19.06,-18.16,0.9,-1.25,2.47,339.1,153.9,177.2,143.9,191.008,144.228,0,0,0,0.245,0,0,0,0,0,0,0,0.245,0.095,0.095,0.095,0.095,0,0,0,0.748,0.649,0.649,0.555,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,cl,cl,cl,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124_trichlorobenzene,-1.12,-1.35,17.68,-16.51,1.17,-1.88,2.43,320.5,139.7,163.5,130.7,174.48,140.474,0,0,0,0.296,0,0,0,0,0,0,0,0.296,0.23,0.089,0.089,0.089,0,0,0,0.703,0.614,0.612,0,0,0,0,0,0,0,0,0.309,0,0,0,0,0,0,0,0,0,0,0.306,0,0,0,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,cl,cl,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124_trimethylbenzene,-0.86,-2.75,18.25,-15.86,2.39,-2.56,2.49,348.2,161.4,185,149,171.97,145.28,0,0,0,0.272,0,0,0,0,0,0,0,0.269,0.191,0.09,0.09,0.09,0.412,0.359,0.357,0,0,0,0,0,0,0,0,0,0,0,0.276,0.34,0.18,0.202,0,0,0,0,0,0,0,0.25,0,0,0,0.165,0.368,0.215,0.272,0.328,0.218,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245_tetrachlorobenzene,-1.34,-0.97,18.97,-17.75,1.22,-1.3,2.47,339.3,153.9,177.3,144,191.268,144.921,0,0,0,0.242,0,0,0,0,0,0,0,0.242,0.095,0.095,0.095,0.095,0,0,0,0.651,0.651,0.651,0.651,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,cl,cl,cl,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13_dichlorobenzene,-0.98,-1.6,16.27,-14.66,1.61,-2.23,2.38,301.6,125.5,149.7,117.4,157.612,135.976,0,0,0,0.338,0,0,0,0,0,0,0,0.279,0.277,0.218,0.083,0.083,0,0,0,0.656,0.656,0,0,0,0,0,0,0,0,0,0.395,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.277,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,cl,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13_dichloropropane,-1.89,-2.18,13.78,-11.98,1.8,-2.77,2.3,266.1,104.7,129.6,95.4,131.982,110.135,0,0,0,0.197,0,0,0,0,0,0,0,0.209,0.212,0,0,0,0,0,0,0.623,0.624,0,0,0,0,0,0,0,0,0,0.318,0,0,0,0,0,0,0,0,0,0,0.303,0,0,0,0.332,0.199,0.174,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,0,0,0,0,0,0,cl,cl,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13_dimethylnaphthalene,-2.47,-4.5,21.29,-19.58,1.71,-4.35,2.57,384.9,188.4,209.9,175.5,199.099,175.835,0,0,0,0.331,0.085,0.387,0.343,0,0,0,0,0.332,0.272,0.228,0.199,0.174,0.099,0.099,0.085,0,0,0,0,0,0,0,0,0,0,0,0.356,0.306,0.138,0.324,0,0,0,0,0,0,0,0.376,0,0,0,0.29,0.165,0.165,0.138,0.359,0.254,0.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135_trichlorobenzene,-0.78,-0.96,18.12,-16.71,1.41,-1.55,2.43,323.1,139.7,164.4,130.6,176.673,139.277,0,0,0,0.238,0,0,0,0,0,0,0,0.238,0.238,0.091,0.091,0.091,0,0,0,0.717,0.717,0.717,0,0,0,0,0,0,0,0,0.235,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,0.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,cl,cl,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135_trimethylbenzene,-0.9,-2.73,19.39,-16.62,2.77,-2.52,2.51,356.1,162.3,188.9,149.4,175.042,148.938,0,0,0,0.193,0,0,0,0,0,0,0,0.199,0.195,0.088,0.088,0.088,0.396,0.401,0.397,0,0,0,0,0,0,0,0,0,0,0,0.157,0.336,0.271,0.34,0,0,0,0,0,0,0,0.213,0,0,0,0.19,0.366,0.309,0.288,0.261,0.338,0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
